lap,t_in_lap,tyre_age,battery_soc_pct,deploy_kw,energy_used_lap_mj,speed_kph,gap_sec,closing_speed_kph,drs_available,mode_ground_truth,overtake_attempted,overtake_success
1,0.1778,1,97.26,90.68,0.895,272.8,0.517,14.55,False,Push,True,False
1,0.1783,1,97.26,18.02,0.896,257.8,0.347,2.3,False,Balance,True,False
1,0.1789,1,97.26,-13.21,0.896,251.4,0.429,10.25,False,Harvest,True,True
1,0.1794,1,97.24,101.55,0.901,275.4,0.213,6.56,False,Push,True,True
1,0.18,1,97.25,-31.64,0.901,247.7,3.677,2.86,False,Harvest,False,False
1,0.1806,1,97.23,110.05,0.906,277.3,0.092,9.1,False,Push,True,False
1,0.1811,1,97.22,40.64,0.908,262.9,0.056,-1.56,False,Balance,False,False
1,0.1817,1,97.21,80.93,0.912,271.4,0.991,4.81,False,Push,True,False
1,0.1822,1,97.21,-37.83,0.912,246.8,0.05,16.64,False,Harvest,True,False
1,0.1828,1,97.2,77.72,0.916,270.9,0.198,5.02,False,Push,True,False
1,0.1833,1,97.21,-27.85,0.916,249.0,0.154,5.63,False,Harvest,True,False
1,0.1839,1,97.19,113.32,0.922,278.5,0.358,5.19,False,Push,True,False
1,0.1844,1,97.18,37.3,0.924,262.8,1.037,6.89,False,Balance,False,False
1,0.185,1,97.17,41.01,0.926,263.6,0.201,15.96,False,Balance,True,True
1,0.1856,1,97.17,39.95,0.928,263.5,0.429,2.38,False,Balance,True,False
1,0.1861,1,97.17,-39.89,0.928,246.9,0.064,6.24,False,Harvest,True,True
1,0.1867,1,97.16,107.34,0.933,277.7,0.341,3.19,False,Push,True,False
1,0.1872,1,97.14,101.63,0.938,276.6,0.601,11.05,False,Overtake,True,False
1,0.1878,1,97.12,99.98,0.943,276.3,0.859,5.71,False,Push,True,True
1,0.1883,1,97.11,62.89,0.946,268.7,1.885,6.58,False,Push,False,False
1,0.1889,1,97.11,28.31,0.948,261.5,0.277,14.88,False,Balance,True,False
1,0.1894,1,97.09,112.81,0.953,279.2,0.68,2.44,False,Push,True,False
1,0.19,1,97.09,15.46,0.954,259.0,0.228,-4.52,False,Balance,False,False
1,0.1906,1,97.08,45.61,0.956,265.4,0.05,18.14,False,Balance,True,True
1,0.1911,1,97.07,43.42,0.959,265.0,0.247,3.26,False,Balance,True,False
1,0.1917,1,97.06,60.6,0.962,268.6,1.986,-16.11,False,Push,False,False
1,0.1922,1,97.06,22.47,0.963,260.8,0.442,3.1,False,Balance,True,False
1,0.1928,1,97.04,106.39,0.968,278.3,0.257,6.54,False,Push,True,True
1,0.1933,1,97.02,118.45,0.974,280.9,0.05,6.39,False,Push,True,False
1,0.1939,1,97.01,63.94,0.977,269.6,0.17,6.95,False,Push,True,True
1,0.1944,1,97.01,12.31,0.978,258.9,0.923,5.17,False,Balance,True,False
1,0.195,1,97.0,71.75,0.981,271.4,0.584,6.85,False,Push,True,False
1,0.1956,1,96.99,42.44,0.983,265.4,0.673,-1.49,False,Balance,False,False
1,0.1961,1,96.99,-31.28,0.983,250.1,0.05,-5.06,False,Harvest,False,False
1,0.1967,1,96.98,86.86,0.988,274.8,1.901,-7.86,False,Push,False,False
1,0.1972,1,96.98,13.05,0.988,259.4,0.369,6.48,False,Balance,True,True
1,0.1978,1,96.96,86.73,0.993,274.9,0.05,8.58,False,Push,True,True
1,0.1983,1,96.94,111.35,0.998,280.1,2.383,1.11,False,Overtake,False,False
1,0.1989,1,96.94,27.48,1.0,262.7,0.584,8.41,False,Balance,True,False
1,0.1994,1,96.93,74.84,1.003,272.6,0.659,5.15,False,Push,True,True
1,0.2,1,96.92,29.96,1.005,263.3,0.265,-5.0,False,Balance,False,False
1,0.2006,1,96.91,65.72,1.008,270.8,0.05,9.84,False,Push,True,True
1,0.2011,1,96.91,21.56,1.009,261.7,2.999,-4.03,False,Balance,False,False
1,0.2017,1,96.9,48.04,1.012,267.3,0.929,-7.83,False,Balance,False,False
1,0.2022,1,96.88,99.4,1.017,278.0,0.128,-7.21,False,Push,False,False
1,0.2028,1,96.86,112.01,1.022,280.7,1.803,5.26,False,Push,False,False
1,0.2033,1,96.86,33.2,1.024,264.4,0.199,11.23,False,Balance,True,False
1,0.2039,1,96.86,-27.42,1.024,251.8,0.137,2.68,False,Harvest,True,False
1,0.2044,1,96.86,23.26,1.025,262.4,0.05,-15.83,False,Balance,False,False
1,0.205,1,96.86,-14.93,1.025,254.5,0.638,6.59,False,Harvest,True,True
1,0.2056,1,96.87,-23.83,1.025,252.7,0.082,10.52,False,Harvest,True,True
1,0.2061,1,96.85,96.91,1.03,277.9,0.05,-15.47,False,Overtake,False,False
1,0.2067,1,96.85,18.97,1.031,261.7,1.132,-8.81,False,Balance,False,False
1,0.2072,1,96.83,70.9,1.034,272.6,1.393,-0.42,False,Push,False,False
1,0.2078,1,96.84,-10.45,1.034,255.7,0.649,5.68,False,Harvest,True,False
1,0.2083,1,96.82,117.13,1.04,282.4,0.185,-1.47,False,Push,False,False
1,0.2089,1,96.81,38.58,1.042,266.0,0.433,-13.47,False,Balance,False,False
1,0.2094,1,96.81,-15.17,1.042,254.9,1.523,6.26,False,Harvest,False,False
1,0.21,1,96.81,44.47,1.044,267.4,0.13,-5.39,False,Balance,False,False
1,0.2106,1,96.79,106.86,1.05,280.4,1.764,-4.78,False,Overtake,False,False
1,0.2111,1,96.77,107.17,1.055,280.5,0.291,4.52,False,Push,True,False
1,0.2117,1,96.75,92.79,1.06,277.6,0.05,8.64,False,Push,True,True
1,0.2122,1,96.75,17.17,1.061,261.9,0.303,1.17,False,Balance,True,False
1,0.2128,1,96.73,107.8,1.066,280.8,0.588,-1.9,False,Push,False,False
1,0.2133,1,96.73,46.24,1.068,268.0,0.05,-9.21,False,Balance,False,False
1,0.2139,1,96.71,80.04,1.072,275.1,0.311,8.27,False,Push,True,True
1,0.2144,1,96.71,27.31,1.074,264.2,0.05,9.33,False,Balance,True,False
1,0.215,1,96.7,17.96,1.075,262.3,0.064,3.77,False,Balance,True,False
1,0.2156,1,96.68,118.82,1.081,283.4,0.439,3.16,False,Push,True,False
1,0.2161,1,96.68,26.91,1.082,264.3,0.184,-2.39,False,Balance,False,False
1,0.2167,1,96.67,77.25,1.086,274.8,2.075,-2.17,False,Push,False,False
1,0.2172,1,96.66,65.52,1.089,272.4,0.586,6.41,False,Push,True,False
1,0.2178,1,96.64,75.05,1.093,274.4,0.736,-7.6,False,Push,False,False
1,0.2183,1,96.62,116.8,1.099,283.2,0.101,12.41,False,Push,True,False
1,0.2189,1,96.62,18.11,1.1,262.6,0.684,3.16,False,Balance,True,False
1,0.2194,1,96.62,28.01,1.101,264.7,1.099,4.65,False,Balance,False,False
1,0.22,1,96.61,66.11,1.104,272.7,0.341,6.8,False,Push,True,False
1,0.2206,1,96.59,103.41,1.109,280.5,0.534,2.04,False,Push,True,False
1,0.2211,1,96.59,19.68,1.11,263.1,0.133,7.87,False,Balance,True,True
1,0.2217,1,96.57,74.85,1.114,274.6,0.369,9.54,False,Push,True,False
1,0.2222,1,96.57,13.25,1.115,261.8,0.981,-6.2,False,Balance,False,False
1,0.2228,1,96.56,39.52,1.117,267.4,0.278,6.65,False,Balance,True,False
1,0.2233,1,96.56,20.75,1.118,263.5,0.659,3.15,False,Balance,True,False
1,0.2239,1,96.55,38.22,1.12,267.2,0.629,16.63,False,Balance,True,False
1,0.2244,1,96.54,86.64,1.124,277.3,0.215,-0.52,False,Push,False,False
1,0.225,1,96.52,105.87,1.129,281.3,0.639,5.03,False,Push,True,True
1,0.2256,1,96.51,71.14,1.133,274.1,1.281,9.56,False,Push,False,False
1,0.2261,1,96.5,75.0,1.137,274.9,0.46,12.75,False,Push,True,True
1,0.2267,1,96.48,78.47,1.141,275.7,1.832,-4.16,False,Push,False,False
1,0.2272,1,96.48,45.05,1.143,268.8,0.484,-5.91,False,Balance,False,False
1,0.2278,1,96.47,44.35,1.145,268.7,1.174,1.88,False,Balance,False,False
1,0.2283,1,96.46,36.95,1.147,267.1,0.157,17.73,False,Balance,True,True
1,0.2289,1,96.45,103.94,1.152,281.1,0.106,-0.68,False,Push,False,False
1,0.2294,1,96.43,96.47,1.157,279.6,0.05,-5.07,False,Push,False,False
1,0.23,1,96.41,117.59,1.163,284.0,0.488,-7.69,False,Push,False,False
1,0.2306,1,96.4,38.09,1.165,267.5,0.319,-10.04,False,Balance,False,False
1,0.2311,1,96.41,-21.06,1.165,255.2,0.075,-2.16,False,Harvest,False,False
1,0.2317,1,96.4,25.67,1.166,265.0,0.425,1.74,False,Balance,True,False
1,0.2322,1,96.39,64.14,1.169,273.0,0.494,16.71,False,Push,True,True
1,0.2328,1,96.37,110.17,1.175,282.6,1.112,12.97,False,Push,False,False
1,0.2333,1,96.36,87.08,1.179,277.8,1.159,4.28,False,Push,False,False
1,0.2339,1,96.34,114.11,1.185,283.5,0.05,13.19,False,Push,True,False
1,0.2344,1,96.33,63.99,1.188,273.0,0.05,14.6,False,Push,True,True
1,0.235,1,96.31,100.52,1.193,280.7,0.28,1.06,False,Overtake,True,False
1,0.2356,1,96.3,103.36,1.198,281.3,0.74,3.33,False,Push,True,False
1,0.2361,1,96.28,92.91,1.203,279.1,0.873,21.88,False,Push,True,False
1,0.2367,1,96.27,42.12,1.205,268.6,0.667,16.23,False,Balance,True,True
1,0.2372,1,96.25,114.49,1.211,283.7,0.546,10.58,False,Push,True,False
1,0.2378,1,96.26,-22.64,1.211,255.1,0.756,-1.78,False,Harvest,False,False
1,0.2383,1,96.24,85.49,1.215,277.6,0.424,-0.22,False,Push,False,False
1,0.2389,1,96.23,82.97,1.219,277.1,0.646,-0.26,False,Push,False,False
1,0.2394,1,96.22,47.56,1.221,269.8,0.188,11.84,False,Balance,True,True
1,0.24,1,96.22,33.81,1.223,266.9,1.012,10.7,False,Balance,False,False
1,0.2406,1,96.2,82.1,1.227,277.0,0.05,11.08,False,Push,True,True
1,0.2411,1,96.19,93.44,1.232,279.4,0.659,10.43,False,Push,True,False
1,0.2417,1,96.17,109.52,1.237,282.7,0.172,2.58,False,Push,True,False
1,0.2422,1,96.17,13.8,1.238,262.8,0.827,7.95,False,Balance,True,False
1,0.2428,1,96.16,67.8,1.241,274.1,0.268,7.53,False,Push,True,False
1,0.2433,1,96.15,36.17,1.243,267.5,0.867,15.68,False,Balance,True,True
1,0.2439,1,96.15,-21.41,1.243,255.5,0.53,10.04,False,Harvest,True,False
1,0.2444,1,96.14,101.68,1.248,281.1,0.156,10.63,False,Overtake,True,False
1,0.245,1,96.12,119.74,1.254,284.9,0.629,6.27,False,Push,True,False
1,0.2456,1,96.11,12.13,1.255,262.5,0.679,9.47,False,Balance,True,True
1,0.2461,1,96.11,37.89,1.257,267.9,0.102,3.72,False,Balance,True,False
1,0.2467,1,96.11,17.17,1.258,263.6,0.661,2.32,False,Balance,True,False
1,0.2472,1,96.09,101.98,1.263,281.2,0.974,7.74,False,Push,True,False
1,0.2478,1,96.08,26.08,1.264,265.4,0.195,6.21,False,Balance,True,False
1,0.2483,1,96.07,85.4,1.268,277.8,0.56,11.12,False,Push,True,False
1,0.2489,1,96.07,-20.23,1.268,255.8,0.131,-2.16,False,Harvest,False,False
1,0.2494,1,96.07,-10.08,1.268,257.9,2.176,2.99,False,Harvest,False,False
1,0.25,1,96.06,80.12,1.272,276.7,2.222,1.03,False,Push,False,False
1,0.2506,1,96.07,-37.45,1.272,252.2,0.156,7.47,False,Harvest,True,True
1,0.2511,1,96.06,68.84,1.276,274.3,0.855,4.51,False,Push,True,False
1,0.2517,1,96.04,77.96,1.28,276.2,0.083,8.84,False,Push,True,True
1,0.2522,1,96.03,72.63,1.283,275.1,0.095,12.05,False,Push,True,True
1,0.2528,1,96.02,93.8,1.288,279.5,0.089,1.96,False,Push,True,False
1,0.2533,1,96.01,15.76,1.289,263.3,0.401,4.36,False,Balance,True,False
1,0.2539,1,96.0,85.12,1.293,277.7,0.775,-1.66,False,Push,False,False
1,0.2544,1,95.99,41.08,1.295,268.5,0.463,2.77,False,Balance,True,False
1,0.255,1,95.98,89.55,1.3,278.6,1.093,11.76,False,Push,False,False
1,0.2556,1,95.96,79.69,1.304,276.6,0.862,3.05,False,Push,True,False
1,0.2561,1,95.95,104.69,1.309,281.8,0.621,2.6,False,Overtake,True,False
1,0.2567,1,95.93,99.7,1.314,280.7,0.508,0.29,False,Push,True,False
1,0.2572,1,95.92,77.14,1.318,276.0,2.102,-2.51,False,Push,False,False
1,0.2578,1,95.91,24.98,1.319,265.1,0.055,14.44,False,Balance,True,False
1,0.2583,1,95.9,73.09,1.323,275.1,0.172,6.55,False,Push,True,True
1,0.2589,1,95.88,97.64,1.327,280.2,0.099,-11.7,False,Push,False,False
1,0.2594,1,95.87,62.4,1.331,272.9,0.14,0.32,False,Push,True,False
1,0.26,1,95.86,87.98,1.335,278.2,0.101,-16.98,False,Push,False,False
1,0.2606,1,95.85,40.78,1.337,268.4,0.112,1.0,False,Balance,True,False
1,0.2611,1,95.84,90.63,1.342,278.7,1.449,9.07,False,Push,False,False
1,0.2617,1,95.82,86.29,1.346,277.8,0.105,36.41,False,Push,True,True
1,0.2622,1,95.81,103.48,1.351,281.4,0.562,-1.52,False,Push,False,False
1,0.2628,1,95.79,105.05,1.356,281.7,0.889,0.63,False,Push,True,False
1,0.2633,1,95.77,115.75,1.362,283.9,0.05,17.27,False,Push,True,True
1,0.2639,1,95.75,100.07,1.367,280.6,0.185,6.1,False,Push,True,False
1,0.2644,1,95.74,43.92,1.369,268.9,0.806,-2.7,False,Balance,False,False
1,0.265,1,95.73,108.68,1.375,282.4,2.77,-2.94,False,Overtake,False,False
1,0.2656,1,95.71,86.57,1.379,277.7,0.252,1.25,False,Push,True,False
1,0.2661,1,95.72,-38.15,1.379,251.7,0.098,-4.24,False,Harvest,False,False
1,0.2667,1,95.7,104.13,1.384,281.4,0.651,11.6,False,Overtake,True,False
1,0.2672,1,95.7,-15.48,1.384,256.4,0.143,11.53,False,Harvest,True,False
1,0.2678,1,95.68,113.73,1.39,283.3,0.226,-3.84,False,Push,False,False
1,0.2683,1,95.67,85.8,1.394,277.5,0.077,12.39,False,Push,True,False
1,0.2689,1,95.67,29.71,1.396,265.8,0.341,12.29,False,Balance,True,True
1,0.2694,1,95.66,47.26,1.398,269.4,0.642,5.85,False,Balance,True,False
1,0.27,1,95.64,109.59,1.404,282.4,0.066,-4.04,False,Push,False,False
1,0.2706,1,95.63,64.03,1.407,272.8,0.806,24.29,False,Push,True,True
1,0.2711,1,95.63,14.13,1.407,262.4,0.211,4.47,False,Balance,True,False
1,0.2717,1,95.61,101.52,1.413,280.6,0.154,8.61,False,Push,True,False
1,0.2722,1,95.59,109.41,1.418,282.2,0.389,-5.3,False,Push,False,False
1,0.2728,1,95.6,-30.15,1.418,253.1,0.395,-6.18,False,Harvest,False,False
1,0.2733,1,95.6,-33.36,1.418,252.4,0.291,-9.96,False,Harvest,False,False
1,0.2739,1,95.61,-36.44,1.418,251.7,0.05,1.89,False,Harvest,True,False
1,0.2744,1,95.59,99.38,1.423,280.0,0.496,2.26,False,Push,True,False
1,0.275,1,95.57,116.31,1.429,283.5,0.05,6.36,False,Push,True,True
1,0.2756,1,95.56,43.35,1.431,268.3,0.281,1.28,False,Balance,True,False
1,0.2761,1,95.55,99.49,1.436,279.9,0.302,2.69,False,Push,True,False
1,0.2767,1,95.54,62.51,1.439,272.2,0.111,6.22,False,Push,True,True
1,0.2772,1,95.53,48.32,1.442,269.2,1.634,13.15,False,Balance,False,False
1,0.2778,1,95.53,-20.94,1.442,254.7,0.455,-0.86,False,Harvest,False,False
1,0.2783,1,95.53,15.86,1.442,262.4,1.117,19.54,False,Balance,False,False
1,0.2789,1,95.52,75.07,1.446,274.7,0.397,-10.61,False,Push,False,False
1,0.2794,1,95.52,11.57,1.447,261.4,2.3,0.43,False,Balance,False,False
1,0.28,1,95.5,110.13,1.452,281.9,0.982,3.96,False,Overtake,True,False
1,0.2806,1,95.49,49.61,1.455,269.2,0.646,9.64,False,Balance,True,False
1,0.2811,1,95.47,97.37,1.459,279.1,0.22,-12.99,False,Push,False,False
1,0.2817,1,95.46,105.44,1.465,280.8,0.053,15.09,False,Push,True,True
1,0.2822,1,95.44,96.15,1.47,278.8,0.16,8.93,False,Push,True,False
1,0.2828,1,95.42,94.44,1.474,278.4,0.05,2.14,False,Push,True,False
1,0.2833,1,95.42,41.49,1.476,267.3,0.533,7.76,False,Balance,True,True
1,0.2839,1,95.4,114.25,1.482,282.4,0.479,4.41,False,Push,True,False
1,0.2844,1,95.38,108.34,1.488,281.2,0.154,4.11,False,Push,True,False
1,0.285,1,95.37,72.67,1.491,273.7,0.05,-2.17,False,Push,False,False
1,0.2856,1,95.35,83.67,1.495,275.9,0.106,15.63,False,Push,True,False
1,0.2861,1,95.34,81.66,1.499,275.5,0.683,7.51,False,Push,True,True
1,0.2867,1,95.33,71.61,1.503,273.3,0.181,-3.02,False,Push,False,False
1,0.2872,1,95.31,109.56,1.508,281.2,1.044,-1.02,False,Push,False,False
1,0.2878,1,95.3,81.63,1.513,275.3,0.189,12.14,False,Push,True,False
1,0.2883,1,95.28,84.67,1.517,275.9,0.241,19.64,False,Push,True,False
1,0.2889,1,95.29,-33.95,1.517,251.1,0.487,-2.62,False,Harvest,False,False
1,0.2894,1,95.28,44.62,1.519,267.5,2.322,-2.03,False,Balance,False,False
1,0.29,1,95.28,22.97,1.52,262.9,0.555,10.88,False,Balance,True,True
1,0.2906,1,95.26,101.54,1.525,279.2,0.589,19.25,False,Push,True,False
1,0.2911,1,95.24,96.36,1.53,278.1,0.05,-1.77,False,Push,False,False
1,0.2917,1,95.23,87.92,1.534,276.3,0.051,15.0,False,Push,True,True
1,0.2922,1,95.21,92.89,1.539,277.3,0.211,6.75,False,Push,True,True
1,0.2928,1,95.22,-22.69,1.539,253.1,0.057,5.62,False,Harvest,True,False
1,0.2933,1,95.21,68.6,1.543,272.1,0.208,20.21,False,Push,True,False
1,0.2939,1,95.2,37.19,1.544,265.5,0.05,6.96,False,Balance,True,True
1,0.2944,1,95.18,95.61,1.549,277.6,0.783,14.32,False,Push,True,False
1,0.295,1,95.17,109.89,1.555,280.5,0.63,-4.96,False,Push,False,False
1,0.2956,1,95.15,106.79,1.56,279.8,0.05,-2.33,False,Push,False,False
1,0.2961,1,95.13,111.07,1.566,280.6,0.5,15.84,False,Push,True,True
1,0.2967,1,95.11,96.43,1.57,277.5,0.165,2.74,False,Push,True,False
1,0.2972,1,95.1,86.65,1.575,275.4,1.241,0.05,False,Push,False,False
1,0.2978,1,95.08,99.17,1.58,278.0,0.309,14.65,False,Overtake,True,True
1,0.2983,1,95.07,94.71,1.584,277.0,0.724,14.13,False,Push,True,False
1,0.2989,1,95.07,-25.0,1.584,252.0,0.05,1.32,False,Harvest,True,False
1,0.2994,1,95.07,17.85,1.585,260.8,0.069,-8.9,False,Balance,False,False
1,0.3,1,95.06,65.16,1.589,270.6,0.067,14.44,False,Push,True,True
1,0.3006,1,95.05,11.66,1.589,259.4,0.174,23.23,False,Balance,True,True
1,0.3011,1,95.05,42.4,1.591,265.8,0.272,0.85,False,Balance,True,False
1,0.3017,1,95.03,81.52,1.595,273.8,0.05,22.31,False,Push,True,True
1,0.3022,1,95.02,79.88,1.599,273.4,0.302,2.72,False,Push,True,False
1,0.3028,1,95.01,67.23,1.603,270.7,2.091,4.77,False,Push,False,False
1,0.3033,1,94.99,90.36,1.607,275.5,0.644,-4.23,False,Push,False,False
1,0.3039,1,94.98,83.24,1.611,273.9,0.35,-8.5,False,Push,False,False
1,0.3044,1,94.97,42.55,1.613,265.4,1.855,4.38,False,Balance,False,False
1,0.305,1,94.97,26.06,1.615,261.9,0.298,-4.56,False,Balance,False,False
1,0.3056,1,94.96,63.51,1.618,269.6,0.543,6.7,False,Push,True,True
1,0.3061,1,94.96,-23.79,1.618,251.4,0.303,13.22,False,Harvest,True,True
1,0.3067,1,94.95,95.74,1.623,276.2,1.684,9.04,False,Push,False,False
1,0.3072,1,94.95,-37.59,1.623,248.3,0.918,16.91,False,Harvest,True,True
1,0.3078,1,94.96,-36.27,1.623,248.5,0.768,4.19,False,Harvest,True,False
1,0.3083,1,94.95,47.44,1.625,265.9,0.995,1.06,False,Balance,True,False
1,0.3089,1,94.93,114.43,1.631,279.8,0.197,3.6,False,Overtake,True,False
1,0.3094,1,94.93,12.18,1.631,258.4,0.29,-3.56,False,Balance,False,False
1,0.31,1,94.91,109.23,1.637,278.5,0.532,14.13,False,Push,True,False
1,0.3106,1,94.91,-21.06,1.637,251.3,1.901,0.53,False,Harvest,False,False
1,0.3111,1,94.91,18.82,1.638,259.6,0.123,6.16,False,Balance,True,False
1,0.3117,1,94.91,36.66,1.64,263.2,0.107,0.09,False,Balance,True,False
1,0.3122,1,94.9,63.07,1.643,268.6,0.43,-14.01,False,Push,False,False
1,0.3128,1,94.9,-35.64,1.643,248.0,0.512,2.29,False,Harvest,True,False
1,0.3133,1,94.9,32.31,1.644,262.0,0.062,21.83,False,Balance,True,True
1,0.3139,1,94.9,-14.74,1.644,252.2,0.081,9.77,False,Harvest,True,True
1,0.3144,1,94.89,24.33,1.646,260.2,1.785,2.33,False,Balance,False,False
1,0.315,1,94.89,10.17,1.646,257.2,0.317,-3.1,False,Balance,False,False
1,0.3156,1,94.88,80.12,1.65,271.7,0.062,5.88,False,Push,True,False
1,0.3161,1,94.87,65.82,1.653,268.6,0.958,9.06,False,Push,True,False
1,0.3167,1,94.86,46.9,1.656,264.6,0.258,9.02,False,Balance,True,False
1,0.3172,1,94.84,118.69,1.662,279.5,0.963,2.21,False,Push,True,False
1,0.3178,1,94.82,94.7,1.666,274.4,0.978,-1.36,False,Push,False,False
1,0.3183,1,94.81,91.18,1.671,273.5,0.087,8.4,False,Push,True,False
1,0.3189,1,94.79,116.96,1.677,278.8,1.425,15.94,False,Push,False,False
1,0.3194,1,94.77,95.63,1.682,274.3,0.106,-4.35,False,Push,False,False
1,0.32,1,94.76,72.61,1.685,269.4,0.05,14.64,False,Push,True,False
1,0.3206,1,94.74,107.77,1.691,276.7,0.565,0.01,False,Push,True,False
1,0.3211,1,94.73,85.15,1.695,271.8,0.433,-9.72,False,Push,False,False
1,0.3217,1,94.72,33.39,1.697,261.0,0.383,4.74,False,Balance,True,False
1,0.3222,1,94.71,84.44,1.701,271.5,1.361,6.83,False,Push,False,False
1,0.3228,1,94.71,-22.09,1.701,249.2,1.465,13.59,False,Harvest,False,False
1,0.3233,1,94.71,20.75,1.702,258.1,0.22,22.0,False,Balance,True,True
1,0.3239,1,94.71,13.51,1.703,256.5,0.144,15.65,False,Balance,True,True
1,0.3244,1,94.69,98.96,1.708,274.2,0.962,23.43,False,Push,True,False
1,0.325,1,94.68,49.88,1.71,263.9,1.271,-6.84,False,Balance,False,False
1,0.3256,1,94.67,75.37,1.714,269.1,0.089,5.0,False,Push,True,False
1,0.3261,1,94.66,78.76,1.718,269.7,0.141,14.2,False,Push,True,False
1,0.3267,1,94.65,22.14,1.719,257.8,0.706,4.24,False,Balance,True,False
1,0.3272,1,94.64,94.5,1.724,272.8,0.421,8.34,False,Push,True,True
1,0.3278,1,94.63,73.93,1.727,268.4,0.188,9.77,False,Push,True,False
1,0.3283,1,94.61,110.77,1.733,276.0,1.878,-0.07,False,Push,False,False
1,0.3289,1,94.59,89.17,1.737,271.4,0.171,12.92,False,Push,True,False
1,0.3294,1,94.57,105.88,1.743,274.7,0.703,0.3,False,Push,True,False
1,0.33,1,94.58,-19.52,1.743,248.5,0.429,2.12,True,Harvest,True,False
1,0.3306,1,94.58,-35.88,1.743,245.0,0.836,-0.82,True,Harvest,False,False
1,0.3311,1,94.59,-11.63,1.743,250.0,0.733,11.76,True,Harvest,True,True
1,0.3317,1,94.59,-34.93,1.743,245.0,1.135,14.21,False,Harvest,False,False
1,0.3322,1,94.58,92.93,1.747,271.5,0.765,24.88,True,Push,True,True
1,0.3328,1,94.58,-15.11,1.747,248.9,0.667,7.12,True,Harvest,True,False
1,0.3333,1,94.57,66.76,1.751,265.9,1.305,13.52,False,Push,False,False
1,0.3339,1,94.55,77.9,1.754,268.1,0.3,16.62,True,Push,True,True
1,0.3344,1,94.54,82.15,1.759,268.9,0.253,-16.78,True,Push,False,False
1,0.335,1,94.55,-24.83,1.759,246.5,0.173,12.54,True,Harvest,True,True
1,0.3356,1,94.54,26.61,1.76,257.1,0.131,8.97,True,Balance,True,True
1,0.3361,1,94.53,90.77,1.764,270.3,0.544,13.56,True,Push,True,False
1,0.3367,1,94.52,63.28,1.768,264.5,0.325,-0.72,True,Push,False,False
1,0.3372,1,94.5,115.73,1.773,275.3,0.076,9.17,True,Push,True,True
1,0.3378,1,94.48,103.12,1.778,272.6,0.05,4.15,True,Push,True,False
1,0.3383,1,94.46,90.53,1.783,269.9,1.206,1.37,False,Push,False,False
1,0.3389,1,94.44,119.33,1.789,275.7,2.601,-2.44,False,Push,False,False
1,0.3394,1,94.44,44.3,1.791,260.0,0.254,11.59,True,Balance,True,True
1,0.34,1,94.42,80.24,1.795,267.4,0.05,-3.51,True,Push,False,False
1,0.3406,1,94.41,93.33,1.8,270.0,0.324,-1.32,True,Push,False,False
1,0.3411,1,94.39,89.58,1.804,269.1,0.068,-3.45,True,Push,False,False
1,0.3417,1,94.38,67.35,1.808,264.4,0.079,-3.47,True,Push,False,False
1,0.3422,1,94.36,109.28,1.813,273.0,0.05,3.38,True,Push,True,False
1,0.3428,1,94.34,116.09,1.819,274.3,1.028,6.76,False,Push,False,False
1,0.3433,1,94.35,-34.02,1.819,242.9,0.3,-4.74,True,Harvest,False,False
1,0.3439,1,94.35,22.41,1.82,254.5,0.807,6.28,True,Balance,True,False
1,0.3444,1,94.33,82.64,1.824,267.0,0.05,3.93,True,Push,True,True
1,0.345,1,94.32,68.47,1.828,263.9,0.069,8.3,True,Push,True,False
1,0.3456,1,94.3,97.66,1.833,269.9,0.095,7.23,True,Push,True,False
1,0.3461,1,94.29,98.14,1.837,269.8,0.096,11.89,True,Push,True,False
1,0.3467,1,94.29,-28.54,1.837,243.3,0.214,14.47,True,Harvest,True,False
1,0.3472,1,94.28,88.14,1.842,267.5,0.119,18.39,True,Push,True,True
1,0.3478,1,94.28,-29.71,1.842,242.8,0.228,6.14,True,Harvest,True,True
1,0.3483,1,94.27,77.88,1.846,265.1,1.45,0.38,False,Push,False,False
1,0.3489,1,94.26,78.46,1.85,265.1,0.106,7.56,True,Push,True,False
1,0.3494,1,94.25,17.82,1.851,252.4,0.238,18.23,True,Balance,True,True
1,0.35,1,94.25,48.08,1.853,258.6,1.277,-7.26,False,Balance,False,False
1,0.3506,1,94.24,26.95,1.854,254.0,0.353,3.43,True,Balance,True,True
1,0.3511,1,94.22,105.73,1.86,270.3,0.251,14.21,True,Push,True,True
1,0.3517,1,94.22,34.93,1.861,255.4,1.119,3.25,False,Balance,False,False
1,0.3522,1,94.2,100.43,1.866,269.0,0.829,15.6,True,Push,True,True
1,0.3528,1,94.2,18.16,1.867,251.7,0.395,-6.25,True,Balance,False,False
1,0.3533,1,94.18,117.43,1.873,272.3,0.387,5.48,True,Push,True,False
1,0.3539,1,94.17,72.36,1.877,262.7,0.05,12.6,True,Push,True,False
1,0.3544,1,94.15,93.04,1.881,266.9,0.781,17.15,True,Push,True,False
1,0.355,1,94.14,92.05,1.886,266.6,1.366,10.27,False,Overtake,False,False
1,0.3556,1,94.12,95.84,1.891,267.2,0.385,1.7,True,Push,True,False
1,0.3561,1,94.11,70.91,1.894,261.9,0.109,12.31,True,Push,True,False
1,0.3567,1,94.1,17.86,1.895,250.7,0.233,13.93,True,Balance,True,False
1,0.3572,1,94.09,115.81,1.901,271.0,0.18,6.49,True,Push,True,True
